center_code,center_name,hq_name,city,facility,status,region,state,country,property_lat,property_long,property_id,center_address,center_phone,center_pincode,enable_bag_guide,is_bagging_allowed,sort_code,region1,parent_center,property_facility_id
IND505307AAA,Rudrangi_Chndurti_D,Rudrangi_Chndurti_D (Telangana),Rudrangi,DC,Inactive,South,Telangana,India,18.627792,78.70745,4d9d8f4d-dec3-4f84-b624-e8fcf000e12d,"#8-51/52/1,Main road,Rudrangi,Chaandurthi,Krimnagar-505307",,505307,FALSE,FALSE,GDRA/RDN,South,Karimnagar_KamnHbRD_I,9a4496f9-1b61-4b9c-b257-d92289e74135
INKAAARF,BLR_WestChord_BFSI_R,BLR_WestChord_BFSI_R (Karnataka),Bangalore,RPC,Active,South,Karnataka,India,13.032122,77.52941,0867b6f0-c96f-4f3f-ba5d-97596ac95a1a,"# 4/1, 1&2 3rd Main 3rd cross SRS Road Peenya 1st stage Bangalore 560058",9.19E+11,560058,FALSE,TRUE,BLR/WSG,South,Bangalore_Soukyaroad_GW,8933c38b-ba8d-482d-a64e-9ae9788cc9a7
IN731224A1B,Rampurhat_Dangram_DPP,Rampurhat_Dangram_DPP (West Bengal),Rampurhat,DC,Active,East,West Bengal,India,24.167608,87.79135,daa40a98-f092-458e-b1a9-44e99900d7de,"VILL - BAGTUI, PO- RAMPURHAT, PS-RAMPURHAT, RAMPURHAT Birbhum West Bengal 731224",,731224,FALSE,TRUE,RMP/DNG,East,Berhampore_Central_I_2,41c35dd8-422b-46e9-a051-2a8f01de6494
INJKASOY,Jammu_OLAElectricFC1_L,Jammu_OLAElectricFC1_L (Jammu & Kashmir),Jammu,"SC,FC",OnBoarding,North,Jammu & Kashmir,India,32.6809,74.89763,d4e25874-ed23-4d58-9242-1301d0de3405,"Lane no.1 Adarsh Vihar , Deeli, Jammu, Jammu and Kashmir,180010",,180010,FALSE,FALSE,JAM/OLA,North,Jammu_GangyalCRPF_H,be4806ee-b5e5-4d11-bdcf-fd4d191d067d
INUPABAK,Bidhuna_BharthnRd_D,Bidhuna_BharthnRd_D (Uttar Pradesh),Bidhuna,DC,Active,North,Uttar Pradesh,India,26.803171,79.500946,f68495b3-6e7c-4592-aa7c-b02b672f2632,"H. No. 80, Bharthana Road, Naveen Basti, Bidhuna, UP 206243",8865909977,206243,FALSE,TRUE,BDN/BTN,North,Mainpuri_Bypassroad_I,3c607466-03c6-44fd-8746-1c610f3dcd91
IND781028AAA,Guwahati_BshnuPth_K,Guwahati_BshnuPth_K (Assam),Guwahati,KIOSK,Inactive,East,Assam,India,26.120676,91.78987,7bee0c97-5489-4935-adac-b31b08c7e2f6,"Bishnu Rabha Path, Beltala, Guwahati-781028, Assam",,781022,FALSE,TRUE,GAU/BSH,East,Guwahati_Sixmile,e437eace-14cb-488a-8ee1-d7f5fb92080a
INJKAPQQ,Srinagar_Badgam_D,Srinagar_Badgam_D (Jammu & Kashmir),Srinagar,DC,Active,North,Jammu & Kashmir,India,34.02708,74.75578,84c0de15-1e03-4982-9f93-bc91152ad006,"Sheikhpora, Budgam Main Road, near RTCIV CRPF Camp Humhama , Srinagar, Jammu & Kashmir - 190021",9796714242,190021,FALSE,TRUE,SRI/GAM,North,Srinagar_Pampore_I,d38834c4-0248-4995-b12d-fb797acff8a6
IND581334AAA,Honnavar_Prbhtngr_D,Honnavar_Prbhtngr_D (Karnataka),Honnavar,DC,Inactive,South,Karnataka,India,14.288461,74.4503,d2023478-2408-466b-a411-4547f5f9905b,"Shri Shantikambha Nilaya, Ajad Nagar, Prabhat Nagar, Near Municipal Sabhabavan, Honnavar-581334",9449201878,581334,FALSE,FALSE,HNN/PRB,South,Goa_Hub,89e72168-49cc-4ffa-bdb5-2d2a47a2b6af
INAPAALV,Pendurthi_BalajiNgr_DPP,Pendurthi_BalajiNgr_DPP (Andhra Pradesh),Pendurthi,DC,Inactive,South,Andhra Pradesh,India,17.824087,83.21676,e349196e-90a2-4381-9abd-dea41d4f255f,"G-5, Block - 4, Pendurthy  Govt Houses, Near Rathi Cheruvu, Pendurthy - Anandapuram Bypass, Pendurthy, Visakhapatnam-531173",,531173,FALSE,FALSE,PND/BLJ,South,Visakhapatnam_Thokada_H,83f6cfd8-4083-4a10-bad0-62298f3a4ab1
IND737135AAA,Rangpo_Ranipool_D,Rangpo_Ranipool_D (Sikkim),Rangpo,DC,Inactive,East,Sikkim,India,27.175655,88.52598,a6192e19-fb53-407f-b161-436b8a92c8cb,IBM SECTOR RANGPO 737132,,737132,FALSE,TRUE,RNGP/RAN,East,Siliguri_Dabgrm_H,2f562726-d222-40b8-bd30-5af216bdc659
IND333001AAA,Jhunjhunu_DC,Jhunjhunu_DC (Rajasthan),Jhunjhunu,DC,Inactive,North,Rajasthan,India,28.118654,75.383286,f3f32c0e-296d-4c02-8cd1-9e460470a9e6,"1 TH 11, HOUSING BOARD, JHUNJHUNU (RAJ) -333001",7230069693,333001,FALSE,TRUE,JJN/JDC,North,Jhunjhunu_ShastriNagar_I,da49462e-3a9b-4702-9ffd-f10563326e60
INGAAOMH,Goa_MmbiGoaHghw_D,Goa_MmbiGoaHghw_D (Goa),Goa,DC,Inactive,West,Goa,India,15.70225,73.820274,d9833136-a8ba-44e3-8422-74824b0eb893,Premnath Saulo Arondekar  House No 15B/3 Valpe Virnoda Mapusa B 403512 Goa,7350355558,403512,FALSE,TRUE,GOA/HGH,West,Goa_Hub,89e72168-49cc-4ffa-bdb5-2d2a47a2b6af
IND515671AAA,Dharmavram_SaiNgr_D,Dharmavram_SaiNgr_D (Andhra Pradesh),Dharmavaram,DC,Deboarding,South,Andhra Pradesh,India,14.415341,77.710365,1d3d8f16-0a56-4c7d-9569-5b7f97eef452,"#827/865-1,Durga Nagar, Opp to Health quarters,Dharmavaram 515671",9505580568,515671,FALSE,TRUE,DMM/SAI,South,Anantapur_AyyavaripalliRD_H,b4779b6e-3f30-49cd-9815-7ed7752cb088
INUPASBT,Bareilly_Jauharpur_L,Bareilly_Jauharpur_L (Uttar Pradesh),Bareilly,SC,OnBoarding,North,Uttar Pradesh,India,28.407314,79.36558,0ed087e2-cb2a-41cf-b784-d30987281735," Jourhar Pur Parsakhera Bareilly, UP-243502",,243502,FALSE,TRUE,BAR/JAU,North,Moradabad_Menather_I,73c5a1e9-1318-4ddd-b4ee-627539b42eca
INUPASBU,Bareilly_Jauharpur_D,Bareilly_Jauharpur_D (Uttar Pradesh),Bareilly,DC,OnBoarding,North,Uttar Pradesh,India,28.407314,79.36558,0ed087e2-cb2a-41cf-b784-d30987281735," Jourhar Pur Parsakhera Bareilly, UP-243502",,243502,FALSE,TRUE,BAR/AUH,North,Moradabad_Menather_I,73c5a1e9-1318-4ddd-b4ee-627539b42eca
IN791111A1G,Itanagar_Chimpu_K,Itanagar_Chimpu_K (Arunachal Pradesh),Itanagar,KIOSK,Inactive,East,Arunachal Pradesh,India,27.094168,93.61528,03fa4700-200f-41d1-b2ad-3a2eea8b11ba,"Waii Apartment Abotany Colony Itanagar, Arunachal Pradesh 791111",,791111,FALSE,TRUE,ITN/CHI,East,Tezpur_Sirajuli_I,76e16f0f-066f-4b32-9972-113e17be70dd
INGJANIA,Veraval_Bank_D,Veraval_Bank_D (Gujarat),Veraval,DC,Active,West,Gujarat,India,20.911013,70.362755,0359db2c-cff3-4148-bb7c-b67ef2107752,"Shop No,25 Siddhi vinayak complex Behind LIC office S.T Road Veraval,Pin code : 362265",9099803727,362265,FALSE,TRUE,VER/BNK,West,Junagadh_Dolatpara_I,40b67738-ff87-4fa8-b690-e8dd6558c2f6
INGAAOSM,Goa_Mapusa1_D,Goa_Mapusa1_D (Goa),Goa,DC,Inactive,West,Goa,India,15.70225,73.820274,d9833136-a8ba-44e3-8422-74824b0eb893,Premnath Saulo Arondekar  House No 15B/3 Valpe Virnoda Mapusa B 403512 Goa,7350355558,403512,FALSE,FALSE,GOA/PUS,West,Goa_Hub,89e72168-49cc-4ffa-bdb5-2d2a47a2b6af
IN206124A1A,Bakewar_Shivmndr_D,Bakewar_Shivmndr_D (Uttar Pradesh),Bakewar,DC,Inactive,North,Uttar Pradesh,India,26.668695,79.169334,8c8c4d38-94a5-4a02-9e9c-bfaecaba8ee3,"Lohiya Nagar, Etawah Road, Bakewar, UP 206128",,206124,FALSE,TRUE,BAK/SHV,North,Kanpur_Central_H_6,5287bdde-603c-4e84-904d-cfaec74618a0
INGAASKL,Goa_Consua_H,Goa_Consua_H (Goa),Goa,HUB,Deboarding,West,Goa,India,15.373422,73.90396,5aae472d-5521-4ab3-92d1-aae86f0d104d,"Meta Strips Complex, Near Upasnagar, NH17B, (Opp. B.P. Petrol Pump), Post Zuarinagar, Goa  403726",,403726,FALSE,TRUE,GOA/SUA,West,Goa_Hub,89e72168-49cc-4ffa-bdb5-2d2a47a2b6af
INKLASGL,Vadakara_Orkkatteri_D,Vadakara_Orkkatteri_D (Kerala),Vadakara,DC,OnBoarding,South,Kerala,India,11.652165,75.607574,5899098c-e45c-4418-a537-e537b010cb65,"Karathikappally, P O Karthikappally, Villiappally, Kozhikode, Kerala Pin - 673542",,673542,FALSE,TRUE,VOD/ORK,South,Kannur_ThalasseryRoad_I,1be331a1-d87c-47fc-a3a4-d129e79b9389
IND314001AAB,Dungarpur_Central_DPP_2,Dungarpur_Central_DPP_2 (Rajasthan),Dungarpur,DC,Inactive,North,Rajasthan,India,23.841677,73.71465,f8113a66-70d7-4577-b3ac-1a43e848074f,New hospital link  road near pooja hospital Dungarpur,,314001,FALSE,FALSE,MDSA/CNT,North,Udaipur_Mangri_I,91ce2cb5-3c50-4874-a721-0f8a7164e348
IND209868AAC,Bangarmau_NunhlDPP_D,Bangarmau_NunhlDPP_D (Uttar Pradesh),Bangarmau,DC,Inactive,North,Uttar Pradesh,India,26.891708,80.21268,bd40cab0-248c-451c-98d5-4a4f3465fa5d,Mohalla Naunihal Bangermau Unnao 209868,,209868,FALSE,TRUE,BGMU/NHL,North,Kanpur_Central_H_6,5287bdde-603c-4e84-904d-cfaec74618a0
IND272001AAA,Basti_GndhiNgr_D,Basti_GndhiNgr_D (Uttar Pradesh),Basti,DC,Inactive,North,Uttar Pradesh,India,26.79712,82.73251,de26d1bf-b370-4772-b778-ef18d30422e5,"Moodh Ghat road, Katra, Basti pincode- 272001",,272001,FALSE,TRUE,BST/GNH,North,Kanpur_Central_H_6,5287bdde-603c-4e84-904d-cfaec74618a0
INJKANZC,Sopore_BadamBagh_DPP,Sopore_BadamBagh_DPP (Jammu & Kashmir),Sopore,DC,Active,North,Jammu & Kashmir,India,34.288525,74.44511,9a1ec844-18ed-44eb-a934-b19efe5cf088,"Kupwara bypass road, Noor bagh, Momin abad, Near Masjid Arkam, Sopore, Pin code: 193201",,193201,FALSE,TRUE,SOP/BDB,North,Srinagar_Pampore_I,d38834c4-0248-4995-b12d-fb797acff8a6
INHRAMWW,Kalanwali_MidTowanMkt_DPP,Kalanwali_MidTowanMkt_DPP (Haryana),Kalanwali,DC,Deboarding,North,Haryana,India,29.833757,74.979416,8b6b3d3d-94c5-49af-99cb-e0d260243aa8,shop NO 3 mid towan market near relway station kalanwali 125201,,125201,FALSE,FALSE,KLN/MTW,North,Hanumangarh_DhaanMandi_I,551ea747-a231-40c0-8250-bed497e3be19
IND335051AAA,RaisingNgr_BisnolDPP_D,RaisingNgr_BisnolDPP_D (Rajasthan),Raisinghnagar,DC,Inactive,North,Rajasthan,India,29.53491,73.45218,b2c19479-2efd-4db6-84df-facea8c8ea80,CONNECTEX LOGISTICS SHOP NO 2 BISHNOI MANDIR NEAR D.A.V GIRLS COLLAGE RAISINGHNAGAR DIST SRI GANGANAGAR 335051,,335051,FALSE,TRUE,RSNR/DAV,North,Hanumangarh_DhaanMandi_I,551ea747-a231-40c0-8250-bed497e3be19
IND759107AAA,Talcher_NbmsrCly_D,Talcher_NbmsrCly_D (Orissa),Talcher,DC,Active,East,Orissa,India,20.944036,85.22044,ddca280c-6dfb-4e40-850a-580746abaa4f,"Mrs kanta Devi Jalan, Nabamishra Colony, Hatatota, Talcher, Dist - Anugul, Orissa - 759107	",7008535324,759107,FALSE,TRUE,TLC/NBM,East,Angul_Turanga_I,7263242e-0e3e-4929-8dcc-dce5cdb2d0a1
INJKAROO,Anantnag_Bijbehara_D,Anantnag_Bijbehara_D (Jammu & Kashmir),Anantnag,DC,OnBoarding,North,Jammu & Kashmir,India,33.79331,75.10327,9bb4de89-3684-4467-834f-2622fdf29c95,Sheikh Mohalla Bijbehara 192124,8899374935,192124,FALSE,TRUE,ANA/BIJ,North,Srinagar_Pampore_I,d38834c4-0248-4995-b12d-fb797acff8a6
INARAABS,Kharsang_GeoEnproRd_D,Kharsang_GeoEnproRd_D (Arunachal Pradesh),Kharsang,DC,Active,East,Arunachal Pradesh,India,27.416834,96.02124,f5ad5d07-0160-4ea5-a3a9-f7036be28b6d,"P& J Complex, Geo Enpro Road, Kharsang, District Changlang -792122",9206533898,792122,FALSE,TRUE,KSG/GER,East,Dibrugarh_Mohanbari_H,d4d61661-85bf-4f03-bd63-ef3c1a223c2e
INRJAOWD,Taranagar_PoliceStation_DPP,Taranagar_PoliceStation_DPP (Rajasthan),Taranagar,DC,Active,North,Rajasthan,India,28.668064,75.03651,376efdba-3b25-4ff8-9a1c-d90f223ba0d6,"Shop no.1Near taranagar bus stand,satyu bus stop, Taranagar-331304 ( Rajasthan)	",,331304,FALSE,TRUE,Tar/POL,North,Jhunjhunu_ShastriNagar_I,da49462e-3a9b-4702-9ffd-f10563326e60
INUPABAA,Bareilly_RamprGrdn_D,Bareilly_RamprGrdn_D (Uttar Pradesh),Bareilly,DC,Active,North,Uttar Pradesh,India,28.353,79.426,5c5edc6d-3d1c-458d-b38c-e441b24497d1,"35G9, Rampur Garden, Near Rashmi Goyal Hospital, Bareilly, UP 243001",9690845994,243001,FALSE,TRUE,BRY/RMR,North,Moradabad_Menather_I,73c5a1e9-1318-4ddd-b4ee-627539b42eca
IND425412AAA,Nandurbar_DhuleRd_D,Nandurbar_DhuleRd_D (Maharashtra),Nandurbar,DC,Deboarding,West,Maharashtra,India,21.362783,74.249176,32008feb-bf55-4bdd-8de6-39ce6fe2987a,PLOT NO - 5 GEETANJALI COMPLEX DHULE ROAD NANDURBAR KHOKLIMATA NAGAR NEAR NEPALI HANUMAN MANDIR - 425412,9657856929,425412,FALSE,TRUE,NDB/DRD,West,Sendhwa_JawaharGanj_I,5d9c9084-ac49-48c9-9cd4-357b2d6eac15
INRJAANN,Balaran_Ward2_DPP,Balaran_Ward2_DPP (Rajasthan),Balaran,DC,Active,North,Rajasthan,India,27.911663,75.127525,680827fb-b1b9-4d7e-bff2-366ad5212be0,"WARD NO.2, VPO BALARAN, TEH LAXMANGARH, DIST SIKAR, RAJASTHAN 332401",,332401,FALSE,TRUE,BLR/WRD,North,Jhunjhunu_ShastriNagar_I,da49462e-3a9b-4702-9ffd-f10563326e60
IND313001AAD,Udaipur_Central_D_2,Udaipur_Central_D_2 (Rajasthan),Udaipur,DC,Inactive,North,Rajasthan,India,24.614904,73.70948,8ecd59fc-ca48-4f5a-998c-b5e2a421e1eb,"54, Swami Nagar, Near Cooler Factory, Gariyawas Road, Paneriyo Ki Madri, Udaipur, RJ 313001",,313001,FALSE,TRUE,UDR/CNT,North,Udaipur_Mangri_I,91ce2cb5-3c50-4874-a721-0f8a7164e348
IND583227AAA,Gangavathi_PhrmPlza_D,Gangavathi_PhrmPlza_D (Karnataka),Gangavathi,DC,Inactive,South,Karnataka,India,15.434966,76.53181,3eea68ca-e3dd-4c22-a3ac-5eee592ac37e,"Pharma plaza , Behind VRL office , Gangavathi - 583227",,583227,FALSE,TRUE,HPT/PHP,South,Bellary_Millerpet_I,897369a5-8c9b-4f3a-8d55-bf939d570ac7
IND734004AAA,Siliguri_DeshbDPP_D,Siliguri_DeshbDPP_D (West Bengal),Rajganj,DC,Inactive,East,West Bengal,India,26.579416,88.51737,b35a1ab4-9ee0-4485-9dd0-7f4dece928ef,"Ajanta Plaza, Deshbandhu Para, DVC Road, Woad No. 29, Siliguri, Dist.: Darjeeling",,735134,FALSE,TRUE,SGUT/DSB,East,Siliguri_Dabgrm_H,2f562726-d222-40b8-bd30-5af216bdc659
IN811302A1A,Barhiya_RamDmra_D,Barhiya_RamDmra_D (Bihar),Barhiya,DC,Inactive,East,Bihar,India,25.285446,86.01849,e3e89b31-41d1-4446-80fd-838f1093a48e,s/o-shobhan singh ramcharan tola barhiya pin811302,,811302,FALSE,FALSE,BHY/RMD,East,Lakhisarai_Central_I_2,fd7eb517-ad5b-4d65-a838-d37d661a60cd
IND342005AAB,Jodhpur_Basni_DC,Jodhpur_Basni_DC (Rajasthan),Jodhpur,DC,Inactive,North,Rajasthan,India,26.229986,73.00169,386103c5-2118-47de-90f8-1093e8f59ae0,"Zam Zam Textile Road No. 6, Plot No:- 6/1  Near Masjid, M.I.A. 2nd Phase Basni, Jodhpur, Rajasthan Pin-342005",8963802243,342005,FALSE,FALSE,JDH/BID,North,Jodhpur_Basni_I,334aad90-1d27-4e3f-9ce1-1155e73bfdff
INARAPDY,Yingkiong_SimarColony_D,Yingkiong_SimarColony_D (Arunachal Pradesh),Yingkiong,DC,Active,East,Arunachal Pradesh,India,28.639277,95.02762,47dce761-869c-49aa-9b88-a7dfd82906e9,"Simar colony,Lower market, Yingkiong, Upper Siang Arunachal Pradesh 791002",8787550257,791002,FALSE,TRUE,YIN/SIM,East,Dibrugarh_Mohanbari_H,d4d61661-85bf-4f03-bd63-ef3c1a223c2e
IND736101AAA,CoochBehar_Psthrjhr_D,CoochBehar_Psthrjhr_D (West Bengal),Cooch Behar,DC,Inactive,East,West Bengal,India,26.325895,89.48063,b86d7130-05da-4d98-9b4e-56e3f355d6e7,"Station Chowpathi,Panthashala Road.P.O & Dt.Coochbehar Pin:736101",7872663429,736101,FALSE,TRUE,NCB/PST,East,Siliguri_Dabgrm_H,2f562726-d222-40b8-bd30-5af216bdc659
INJKANXV,Kupwara_PoliceStn_DPP,Kupwara_PoliceStn_DPP (Jammu & Kashmir),Kupwara,DC,Active,North,Jammu & Kashmir,India,34.527847,74.24817,0dcb1a9a-4381-4fe3-901e-0bcfc467ad36,"SCO. 1 Opp.  SM city centre shopping mall Kupwara- Kralpora Highway, Near JIC Branwari  Kupwara-193222",,193222,FALSE,TRUE,KUP/PLS,North,Srinagar_Pampore_I,d38834c4-0248-4995-b12d-fb797acff8a6
IND793150AAA,Jowai_Ldthlabh_D,Jowai_Ldthlabh_D (Meghalaya),Jowai,DC,Active,East,Meghalaya,India,25.452324,92.20164,3aa40bf2-b855-41aa-b2f1-c460590683ed,"Ladthalaboh, Jowai, Meghalaya 793150",9863400639,793150,FALSE,TRUE,JWI/LDT,East,Shillong_Pynthorbah_I,d987af96-3f38-4cc7-b391-a0856e206ad7
IN244412A1B,Chandausi_Gumtal_D,Chandausi_Gumtal_D (Uttar Pradesh),Chandausi,DC,Active,North,Uttar Pradesh,India,28.465042,78.77414,88ca9754-6be8-4366-8ffc-8e381221c86b,"Near Mandi samiti Gumthal chauraha, moradabad Road Chandausi, UP - 244412",9761084088,244412,FALSE,TRUE,CDU/GMT,North,Moradabad_Menather_I,73c5a1e9-1318-4ddd-b4ee-627539b42eca
IND792001AAA,Tezu_Farmnala_D,Tezu_Farmnala_D (Arunachal Pradesh),Tezu,DC,Active,East,Arunachal Pradesh,India,27.93121,96.1487,83a2495d-248f-40ac-b61a-19ec519c4a4f,"Farmnala Tezu, Distt Lohit, Arunachal Pradesh 792001",8732019574,792001,FALSE,TRUE,TEI/FAR,East,Dibrugarh_Mohanbari_H,d4d61661-85bf-4f03-bd63-ef3c1a223c2e
IND734312AAA,TistaBazar_Central_D_1,TistaBazar_Central_D_1 (West Bengal),Tista Bazar,DC,Inactive,East,West Bengal,India,27.057688,88.4251,cc5530d8-123c-465e-80c4-c8fbf53fefaf,"Tista鑱絛eougram, Kalimpong 735312",,734312,FALSE,TRUE,TST/CNT,East,Siliguri_Dabgrm_H,2f562726-d222-40b8-bd30-5af216bdc659
IND342601AAA,Piparcity_BsstdDPP_D,Piparcity_BsstdDPP_D (Rajasthan),Piparcity,DC,Inactive,North,Rajasthan,India,26.399796,73.53393,073b6360-5398-4a6e-ac4d-2df344064d27," sagar express,Near Old bus stanad,piparcity,Jodhpur-342601

",,342601,FALSE,FALSE,PIP/BTD,North,Jodhpur_Basni_I,334aad90-1d27-4e3f-9ce1-1155e73bfdff
INJKANIU,Srinagar_Pampore_D,Srinagar_Pampore_D (Jammu & Kashmir),Srinagar,DC,Active,North,Jammu & Kashmir,India,33.97717,74.98076,45845616-1c8f-46c1-b022-4e7c342205e4," Khewet No 112, Khata No, 117, Behind Khyber Milk Factory, Ladhoo,Pampore, Pulwama, Jammu and Kashmir, 192121",7889523140,192121,FALSE,TRUE,SRI/PAE,North,Srinagar_Pampore_I,d38834c4-0248-4995-b12d-fb797acff8a6
INTNAAMT,Vellore_Avrmpalyam_D,Vellore_Avrmpalyam_D (Tamil Nadu),Vellore,DC,Active,South,Tamil Nadu,India,12.924202,79.098,d204a80c-dc54-4eb1-80a4-22e3087a4847,"SFNo 153,55,57,Banglore road, Near HP petrol bunk,Vellore-632013",9894010657,632013,FALSE,TRUE,VLR/AVD,South,Vellore_Avrmpalyam_I,e6a25000-baf3-43c9-acd7-741b1a5a5d9a
INGJANSK,Keshod_GasAgencyRd_D,Keshod_GasAgencyRd_D (Gujarat),Keshod,DC,Active,West,Gujarat,India,21.311037,70.24877,0beb02b1-83b1-461d-b054-b47426021d44,"Shop No 1 , Madhav complex , Near Gopal Krishna Gas Agency, , New Aerodrame Road,Keshod , Gujarat-362220",9904548621,362220,FALSE,TRUE,KSD/GAR,West,Junagadh_Dolatpara_I,40b67738-ff87-4fa8-b690-e8dd6558c2f6
INUPAAXG,Dhampur_IndraNgr_D,Dhampur_IndraNgr_D (Uttar Pradesh),Dhampur,DC,Inactive,North,Uttar Pradesh,India,29.310171,78.519745,f984012c-62f8-48da-b002-039749542f22,"Kalagarh Road Dhampur, Near Jivan Jyoti Hospital, Bijnor, Uttar Pradesh -246761",,246761,FALSE,FALSE,DHM/IDN,North,Moradabad_Menather_I,73c5a1e9-1318-4ddd-b4ee-627539b42eca
IN531173A1A,Pendurthi_BljiNgr_DPP,Pendurthi_BljiNgr_DPP (Andhra Pradesh),Pendurthi,DC,Inactive,South,Andhra Pradesh,India,17.823042,83.21666,b77e6510-126b-460d-a9df-f24dbebeaf0c,"G-5, Block - 4, Pendurthy  Govt Houses, Near Rathi Cheruvu, Pendurthy - Anandapuram Bypass, Pendurthy, Visakhapatnam-531173",,531173,FALSE,FALSE,PDT/BJN,South,Visakhapatnam_Thokada_H,83f6cfd8-4083-4a10-bad0-62298f3a4ab1
IND313803AAA,Kherwara_BsstdDPP_D,Kherwara_BsstdDPP_D (Rajasthan),Kherwara,DC,Inactive,North,Rajasthan,India,23.98337,73.59406,8f6eabc1-88d3-4990-b0a7-5ea101626d4c,"Kherwara,Near Bus Stand,Udaipur-313803",,313803,FALSE,FALSE,KHW/BTD,North,Udaipur_Mangri_I,91ce2cb5-3c50-4874-a721-0f8a7164e348
IN764020A1D,Koraput_Kanhipt_DPP,Koraput_Kanhipt_DPP (Orissa),Koraput,DC,Inactive,East,Orissa,India,18.81199,82.71048,29dadb46-7a16-4a70-8b5e-d71de014922e,"Mmg store main road, Koraput, odisha 764020",,764020,FALSE,TRUE,KPT/KNP,East,Visakhapatnam_Thokada_H,83f6cfd8-4083-4a10-bad0-62298f3a4ab1
INGJAAKU,Dhoraji_StationRd_DPP,Dhoraji_StationRd_DPP (Gujarat),Dhoraji,DC,Active,West,Gujarat,India,21.73117,70.44636,250ec9fe-4279-4f04-871a-78f4a9ad9573,"Parshuram Courier Service, Station Road, Opp. Khadi bhandar, DHORAJI-360410",,360410,FALSE,TRUE,DHR/STN,West,Junagadh_Dolatpara_I,40b67738-ff87-4fa8-b690-e8dd6558c2f6
IND781301AAA,Barpeta_ShivBari_K,Barpeta_ShivBari_K (Assam),Barpeta,KIOSK,Inactive,East,Assam,India,26.320343,91.00133,3fe26bbd-9b23-435d-8b05-ce1c34616962,"Ward No19,Near Gajia Chowk,Barpeta-781301",,781301,FALSE,TRUE,BPRD/SBK,East,Barpeta_ShivBari_D,0803e556-3a3b-42a3-91c8-74917ef2c003
INKLAOVA,Chavassery_MuthappanTemple_D,Chavassery_MuthappanTemple_D (Kerala),Chavassery,DC,Active,South,Kerala,India,11.947297,75.60943,ae2b9312-53c5-44ad-8a15-35ab5095805b,"Chavassery,P O mattannur,Kannur dist,Kerala-670702",9656020297,670702,FALSE,TRUE,CHA/THA,South,Kannur_ThalasseryRoad_I,1be331a1-d87c-47fc-a3a4-d129e79b9389
INPUAPJN,Mahe_Manjakkal_D,Mahe_Manjakkal_D (Kerala),Mahe,DC,Active,South,Kerala,India,11.701554,75.536575,d9307d25-02f6-4f22-967c-65b8ca5eef0d,"I K Kumaran Master Rd, Mahe, Puducherry- 673310",9072324296,673310,FALSE,TRUE,MAH/MAN,South,Kannur_ThalasseryRoad_I,1be331a1-d87c-47fc-a3a4-d129e79b9389
INAPAALP,Narsipatnam_MainRd_DPP,Narsipatnam_MainRd_DPP (Andhra Pradesh),Narsipatnam,DC,Inactive,South,Andhra Pradesh,India,17.66805,82.61419,6e83dc33-75c6-46c5-b181-8faac8e70b41,"D. NO. 2-82/1, TF3, JC COMPLEX, MAIN ROAD, SRI KANYA DOWN, NARSIPATNAM, VISAKHAPATNAM DISTRICT",,531116,FALSE,FALSE,NRS/MNR,South,Visakhapatnam_Thokada_H,83f6cfd8-4083-4a10-bad0-62298f3a4ab1
IND451666AAA,Sendhwa_VishnuVhr_D,Sendhwa_VishnuVhr_D (Madhya Pradesh),Sendhwa,DC,Inactive,West,Madhya Pradesh,India,21.68788,75.09367,ede6a358-0fa1-41b3-9d7a-05050e81a3f1,"Vishnu Vihar New bus stand circle, Sendhwa Dist- Barwani MP 451666",,451666,FALSE,TRUE,CTD/SND,West,Indore_Central_I_4,0579d8c6-75fc-4aaf-8dcf-aa7c8d334f66
IND811307AAA,Jamui_Mehsouri_D,Jamui_Mehsouri_D (Bihar),Jamui,DC,Active,East,Bihar,India,24.928122,86.211975,f320fc13-cbef-470c-9754-7e775310958a,"C/O-Dashrath Sah, Near Power House, Mehsouri, Jamui, Bihar-811307",7004169144,811307,FALSE,TRUE,JMU/MSU,East,Lakhisarai_Central_I_2,fd7eb517-ad5b-4d65-a838-d37d661a60cd
INUPARJE,Moradabad_Bilari_D,Moradabad_Bilari_D (Uttar Pradesh),Moradabad,DC,Active,North,Uttar Pradesh,India,28.62387,78.786934,507f2a84-78bd-48dc-9b74-00d0add04395,"Station Road Near Uday Nagar Colony, Bilari, Uttar Pradesh- 244411",9997940248,244411,FALSE,TRUE,MOR/LAR,North,Moradabad_Menather_I,73c5a1e9-1318-4ddd-b4ee-627539b42eca
IND458664AAA,Neemuch_KarjuDPP_D,Neemuch_KarjuDPP_D (Madhya Pradesh),Neemuch,DC,Inactive,West,Madhya Pradesh,India,24.45997,74.86687,820fbbf2-d87c-40ec-8238-a00ffe2d12c8,"Shop no:10, Karju Market, Four Zero chouracha, near Patel plaza  Neemuch, Madhya Pradesh- 458664",,458664,FALSE,FALSE,NMH/KAR,West,Udaipur_Mangri_I,91ce2cb5-3c50-4874-a721-0f8a7164e348
